_ds,row,sentence,word_count,char_count,comma_count,avg_word_len,has_I,has_we_our,modal_verb,opinion_verb,hedge,future_marker,conditional,subordinator,passive_voice,enumeration,pronoun_it_they,nominalization,question,imperative_start,fragment,proper_noun_density
K3,1019,"Using this mechanism, the state was left with a net gain because it only had to repay part of the provider tax or donation it originally received.",27,146,1,4.37037037037037,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0
K3,1020,This led to an unprecedented drain on the Federal Treasury - the major reason why Federal Medicaid costs more than doubled between 1988 and 1992.,25,145,0,4.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16
K3,1021,The law and regulatory interpretation of the law.,8,49,0,5.125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
K3,1022,"Because provider taxes and donations were effectively siphoning off potentially billions of dollars from the Federal Treasury, the Congress limited states' use of these schemes in a bill enacted by President Bush in 1991.",34,221,1,5.323529411764706,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.11764705882352941
K3,1025,"Despite the new law and the regulations, many states continued to use provider taxes that at least appeared to be out of compliance.",23,132,1,4.695652173913044,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
K3,1026,"To date, these possibly impermissible taxes total an estimated $2 to 4 billion and, in the future, will cost billions more.",21,123,3,4.571428571428571,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0
K3,1031,The New York provision in the balanced budget.,8,46,0,4.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
K3,1032,"To ensure that New York would never be vulnerable to Medicaid provider tax enforcement actions, Senator Moynihan and Senator D' Amato successfully added a provision to the Balanced Budget Act to exempt all of its provider taxes (it has dozens), both retrospectively and prospectively, from disallowances.",46,304,3,5.478260869565218,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0.21739130434782608
K3,1035,"As you know, however, the Senators (through their staff) rejected our offer and insisted on their original provisions.",18,118,2,5.333333333333333,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.05555555555555555
K3,1036,Line-item veto and New York's reaction.,6,39,0,5.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666
K3,1037,"In announcing the line-item veto on August 11, we raised concerns about the cost and ramifications of singling out as permissible one state's provider taxes.",25,157,1,5.08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04
K3,1039,"The Governor's office, the New York Congressional delegation, the Mayor, providers and unions reacted strongly and negatively to the veto.",20,138,3,5.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.15
K3,1040,"Among a host of complaints, they charged that they were singled out and were never made aware that this provision could be subject to the line item veto.",28,153,1,4.428571428571429,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0
K3,1041,Most recently they have criticized us for our delay in getting back to them and our willingness to support fixes for the other two vetoed provisions without addressing their problem.,30,182,0,5.066666666666666,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0
K3,1046,Wednesday's actions.,2,20,0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
K3,1072,"They are: Hawaii, Illinois, Indiana, Louisiana, Maine, Massachusetts, Minnesota, Missouri, Nevada, and Tennessee.",13,113,9,6.923076923076923,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
K3,1074,There is no question that Missouri has the largest problem -  they could owe nearly $1 billion.,17,95,0,4.352941176470588,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.058823529411764705
K3,1093,Robert Pear just called.,4,24,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25
K3,1096,"He did not mention any savings number, nor even ask me to give him one.",15,71,1,3.6666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K3,1113,(I mentioned it on a call to  her in Portugal.),10,47,0,3.4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
K3,1114,So far  we've learned that Medicaid covers contraception (90% paid for by the Federal government)  and the  Federal Employees Health Program's main plan (Blue Cross/Blue Shield) covers it on the same basis as other prescription drugs.,36,234,0,5.138888888888889,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0.1388888888888889
K3,1117,"Anyway, more next week.",4,23,1,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
K3,1120,The disease is mostlv among adults especially those who enter the country as adults.,14,84,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K3,1123,"As you know from Jen, HRC wants to be involved in the immunization event  and she is not available until the week of the 21st.",25,126,1,3.88,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0
K3,1129,Right now the event is scheduled for the East Room.,10,51,0,4.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1
K3,1130,"The audience  would include bipartisan Members of Congress, Governors, relevant Administration folks and key organizations/Associations.",15,136,2,7.8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.13333333333333333
K3,1133,"The immunization event speakers would be POTUS, FLOTUS, President Carter, and a pediatrician.",13,93,3,5.923076923076923,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.07692307692307693
K3,1150,"Today the President pledged his commitment to enacting bipartisan legislation in this Congress to prohibit health plans from inappropriately using genetic screening information to deny coverage or set premiums, or distributing confidential information.",33,252,1,6.606060606060606,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0.06060606060606061
K3,1151,"In so doing, he released a new report from the Department of Health and Human Services that summarizes the promise and perils of genetic screening.",25,147,1,4.84,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.16
K3,1152,"He also announced that the Republican Chair of the Senate Labor and Human Resources Committee, Senator Jim Jeffords, and the Public Health and Safety Subcommittee Chair, Senator and Doctor Bill Frist, have indicated their support for passing a bipartisan bill that is consistent with the goals and general recommendations of the HHS report.",53,340,4,5.339622641509434,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2830188679245283
K3,1153,The Progress and Promise or Genetic Testing.,7,44,0,5.285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42857142857142855
K3,1154,Genetic testing has the potential to identify hidden genetic disorders and spur early treatment.,14,96,0,5.857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K3,1155,Tests for genetic predisposition to certain diseases and conditions -- such as Huntington's disease and certain types of breast cancer -- are already available and more genetic tests are on the horizon.,32,202,0,5.15625,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
K3,1156,Genetic Discrimination: The Perils or This Progress.,7,52,0,6.285714285714286,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.42857142857142855
K3,1157,But genetic testing also can be used by insurance companies and others to discriminate and stigmatize groups of people.,19,119,0,5.2631578947368425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K3,1158,Studies have shown that:,4,24,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
K3,1159,"â€¢ Over one-fifth of people in families where someone has a genetic disorder report that they, or a member of their family, had been discriminated against by an insurance plan.",30,177,2,4.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.03333333333333333
K3,1160,â€¢ 85 percent of Americans report that they are extremely concerned with the possibility that their genetic makeup will be used to discriminate against them or a member of their family.,31,186,0,4.838709677419355,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0.03225806451612903
K3,1162,"Kassebaum-Kennedy took steps to prohibit genetic discrimination by preventing insurers from using genetic information as a ""pre-existing condition"" and  denying  or limiting coverage in group markets.",26,200,0,6.461538461538462,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
K3,1164,It does not: ( 1) prevent health plans in the individual  market  from denying coverage  on the basis of genetic  information;,21,126,0,4.619047619047619,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0
K3,1168,Nineteen states have already enacted laws to restrict the use of genetic information in health insurance and many others have introduced legislation.,22,149,0,5.7727272727272725,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
K3,1170,"First, private sector employer sponsored health plans, which cover half of all Americans, are exempt from state insurance laws due to ERISA preemption.",23,151,3,5.434782608695652,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
K3,1171,"Second, current state laws generally focus on genetic tests rather than a broader definition of genetic information such as family history, medical records, and physical exams.",26,176,3,5.653846153846154,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
K3,1174,Several bills have been introduced in this Congress which prohibit health plans from requesting or using genetic information to deny health care coverage or raise premiums.,26,172,0,5.615384615384615,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.038461538461538464
K3,1176,It has already attracted over 150 cosponsors.,7,45,0,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
K3,1177,The HHS report released today recommends building on this legislation and enacting a bill that protects all Americans from the threat of genetic discrimination.,24,160,0,5.666666666666667,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.041666666666666664
K3,1178,POTENTIAL GENETIC SCREENING EVENTS.,4,35,0,7.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
K3,1179,Event with The Genome Action Plan.,6,34,0,4.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
K3,1182,NAS holds about 600 people.,5,27,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
K3,1185,"Apparently, there is a new gene discovery on a well-known late adulthood disease that is potentially being announced in the next month in Science magazine.",25,155,1,5.12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.04
K3,1191,Event with the Society of the Advancement of Women's Research.,10,62,0,5.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2
K3,1192,"This group is holding their annual awards event on June 24th, where they will give awards in the areas such as basic research, clinical research, and public policy.",28,164,3,4.678571428571429,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.03571428571428571
K3,1233,PURPOSE.,1,8,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
K3,1237,CHALLENGES.,1,11,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
K3,1239,"About 60 percent of the cocaine entering the U.S. does so across this border, yet seizures in the border region are declining.",22,126,1,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K3,1240,Total 1998 cocaine seizures are projected to be less than half of the annual average seized between 1991 and 1996 and account for just a fifth of the cocaine crossing the border.,32,178,0,4.1875,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
K3,1241,Heroin seizures have declined by about a third since 1996.,10,58,0,4.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
K3,1242,"Over the past several years, the general trend has been one of fewer seizures of all drugs except marijuana.",19,108,1,4.631578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K3,1244,â€¢ Drug smugglers coordinate their efforts.,6,44,0,5.833333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.16666666666666666
K3,1245,Anecdotal evidence and seizure data in El Paso reveals that when met with resistance smugglers simply shift their methods and routes at the ports of entry (POEs) and between the POEs.,31,183,0,4.838709677419355,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0.06451612903225806
K3,1247,"Border officials stated that an increase in inspection efforts at a POE, for example, often resulted in greater challenges for Border Patrol personnel between POEs.",25,164,2,5.48,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.08
K3,1252,"â€¢ Border Patrol, Customs, Coast Guard, National Guard, and other government personnel often use outdated technology.",16,118,4,5.9375,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1875
K3,1270,CONCLUSION.,1,11,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
K3,1271,"The fourth goal of your 1998 National Drug Control Strategy is to ""Shield America's air, land, and sea frontier from the drug threat.""",23,134,2,4.434782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17391304347826086
K3,1272,"Over the past five years, your Administration has invested heavily in anti-drug programs to secure the two-thousand mile border with Mexico.",21,140,1,5.523809523809524,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.047619047619047616
K3,1273,"As a result, Customs' budget for Southwest Border programs has increased 72 percent since FY93.",15,95,1,4.933333333333334,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.13333333333333333
K3,1274,The number of assigned DEA special agents has increased 37 percent while the number of assigned INS agents has almost doubled.,21,126,0,4.904761904761905,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
K3,1287,A. General Trends.,3,18,0,4.666666666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.3333333333333333
K3,1290,"Operational units must be able to communicate with higher headquarters, with other units and with sources of information.",18,121,1,5.666666666666667,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0
K3,1293,Separate agencies collecting intelligence often do not share information that may be relevant for another agency.,16,113,0,6.0625,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0.0
K3,1297,Currently there are only three truck scanners in place along the border.,12,72,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K3,1300,B. Southwest Border drug interdiction failure.,6,46,0,6.5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.3333333333333333
K3,1302,"â€¢ In 1997, we inspected 1.09 million of the 3.54 million commercial trucks and railcars that crossed into the US from Mexico.",22,127,1,4.045454545454546,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045454545454545456
K3,1303,"In just 6 incidents, cocaine was found within the commercial cargo contained by these trucks and railcars.",17,106,1,5.117647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K3,1304,â€¢ Cocaine seizures declined steadily between I994 and 1997.,9,61,0,4.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111
K3,1305,â€¢ Heroin seizures are down from 1996's record level.,9,54,0,4.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111
K3,1306,â€¢ Methamphetarnine sizures in 1997 were 36 percent lower than in 1996.,12,72,0,3.9166666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08333333333333333
K3,1307,â€¢ Cocaine seizures as a result of investigations in 1997 were about one eighth of what they were in 1994.,20,107,0,3.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.05
K3,1308,â€¢ Cocaine seizures between POEs (not including traffic checkpoints) declined by 90 percent between 1995 and 1997.,17,115,0,4.882352941176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11764705882352941
K3,1309,"â€¢ Despite resource enhancements at the Southwest border in recent years, approximately 80 percent of the cocaine destined for the United States through Mexico still crosses the border undetected.",29,197,1,5.586206896551724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1724137931034483
K3,1311,The Response.,2,13,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
K3,1313,"The Attorney General and the Secretaries of State, Treasury, Commerce, Defense, and Transportation, and the leadership of the DEA, the Border Patrol, Customs, and the INS have been integral to this effort.",32,205,8,5.15625,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.125
K3,1315,A. The Southwest Border counter-drug principles.,6,48,0,6.666666666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5
K3,1316,Three core U.S. principles guide all our efforts:,8,49,0,4.875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K3,1319,Maintain respect for civil liberties and rights.,7,48,0,5.857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K3,1322,B. The Southwest Border counter-drug objectives.,6,48,0,6.666666666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5
K3,1334,â€¢ Presidential appointee; 4 year term; Senate confirmed.,8,58,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
K3,1336,"â€¢ Located on the Border (El Paso: geographic center; already EPIC hub for intelligence, Operation Alliance and JTF-6 for military support).",21,141,1,5.238095238095238,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.19047619047619047
K3,1337,â€¢ Authority to review and integrate Southwest Border.,8,55,0,5.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25
K3,1338,"drug policy, procedures, budget and resource levels, construction and control of infrastructure, and intelligence.",14,114,4,6.857142857142857,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
K3,1341,"â—¦ Oversee all counter-drug policy, procedures, and intelligence at their assigned POE.",12,88,2,5.833333333333333,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.08333333333333333
K3,1343,Responsible for coordinating with state and local U.S. counter-drug authorities and serving as liaison with counterpart Mexican authorities at their POE.,21,153,0,6.142857142857143,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.047619047619047616
K3,1345,"â—¦ Oversee all counter-drug policy, procedures and intelligence along their assigned sector.",12,93,1,6.333333333333333,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.08333333333333333
K3,1347,Responsible for coordinating with state and local U.S. counter-drug authorities and serving as liaison with counterpart Mexican authorities within their sector.,21,160,0,6.476190476190476,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.047619047619047616
