<label>|<Sentence Text>|<Always deliberative>|<Non IIA>|<Sentiment>|<Subjectivity>
D0|The initiative will be officially announced on January 27, during President Bill Clinton's State of the Union speech to Congress.|||0.901090264|0.001070544
|||||
D0|Still, White House officials were willing to share a few early details about the plan.|||0.82848537|0.000288721
|||||
D0|"""We're going to try and stop drug smuggling into the United States across the Mexican-US border in the next five years, substantially stop it, while still allowing our second biggest trading partner to continue economic cooperation,"" said US drug ""czar"", retired general Barry Mccaffrey."|||0.862158298|6.33E-07
|||||
D0|Each year, millions of people cross the US border with Mexico, which stretches some 3,000 kilometers (1,860 miles.)|||0.99217695|0.001081994
|||||
D0|"But the US southern border also has become one of the country's main points of entry for illegal drugs, McCaffrey said, pointing out that it is ""the biggest open border in the world."""|||-0.888940573|0.000424344
|||||
D0|"""There's nothing like it anywhere on the face of the Earth,"" McCaffrey observed."|||0.586672902|0.58476067
|||||
D0|McCaffrey said details about the anti-drug program would be made public next month, but said one idea under consideration is to employ new X-ray technology that can peer into the interior of metal, and even concrete receptacles, which might conceal illicit drugs.|||-0.864474595|0.9712522
|||||
D0|"""We said, 'let's use them on trucks, let's use them on rail cars.'"|||0.992072165|0.038884617
D0|They work.|||0.995697856|0.002457394
D0|"They absolutely work,"" McCaffrey said."|||0.998998106|0.11993713
|||||
D1|Cathy called to ask me about the SW Border meeting at  4pm.|1||-0.675022781|0.5705471
D1|I'm  afraid I don't  know much about it.|1||-0.997429192|0.99884915
D1|All I know is that it's w/Rubin and Kelly from Treasury, Reno and Holder from Justice, Mccaffrey, and probably Rahm and a few others.|1||-0.820140123|0.000116988
D1|As I mentioned, McCaffrey had a meeting w/Reno, Kelly and enforcement types on Tuesday.|1||0.928104043|0.000715522
D1|Much of its  was focused  on how  ONDCP was not planning to put itself in charge of the Border, and that the proposed SW Border Czar would probably be a DOJ or Treasury employee.|1||-0.934957802|0.87921077
D1|Also, Mccaffrey passed out an organizational chart, different from what he gave EB, that had the agencies  listed over  the  proposed  SW Border Czar.|1||-0.999938846|0.21854366
D1|Interesting, huh?|||0.990477443|0.9866064
|||||
D1|Let me know how it goes.|||0.974620581|0.40252885
D1|I know DOJ and Treasury are talking about the need for their own proposal, but I don't expect them to put anything solid on the  table today.|1||-0.958345175|0.99585885
D1|I'll shoot  over another note if I find anything else out in the next 1/2 hour.|1||-0.726649821|0.99813807
D1|Jose'|||0.996597946|0.86753726
|||||
D1|According to the AG's folks, this meeting was scheduled at Rubin's request.|||0.673030496|0.5697562
D1|After McCaffrey's meeting this Tuesday, Rubin told the AG that he would call EB and have him  set-up  a meeting to make sure Treasury/Justice concerns about McCaffrey's SW Border proposal  were clear to the WH.|1||-0.987438381|0.22096187
|||||
D1|Last note: the AG will want to suggest that a Southern Frontier Working Group that is already  in place, and that already focuses on the border, Caribbean, and South America, should be the  vehicle to put together a strategy and make improvements along the SW Border.|1||-0.99126327|0.002636041
|||||
D0|I have attached the key documents on NY-NJ dredging.|||0.99944967|0.3914025
D0|The July 24 letter was the centerpiece of an announcement by the Vice-President.|||0.607639611|0.028119562
D0|Now-senator Torricelli, Reps. Pallone and Menendez, environmentalists and labor representatives joined the announcement.|||0.804749608|0.022356719
D0|Companies and the Port were also supportive.|||0.989149511|0.000214983
D0|While we talked to the states in advance we did not try to bring them to the announcement.|||-0.93894136|0.003664831
D0|The basic deal we announced was to get dredging moving by allowing use of the ocean site, and to close the ocean site to contaminated material after September 1997.|||-0.993068814|0.000127367
|||||
D1|The most challenging problem in delivering on our commitments in the deal is that the  regional EPA and Corps of Engineers staff are used to fighting with each other, and they have a very hard time producing quality work on a tight schedule.|1||-0.995043397|0.04856611
D1|This interagency problem stands out in my  I0 years of government experience.|1||0.936671317|0.9823446
|||||
D1|Because of this issue, the White House staff (CEQ and DPC) and political leadership at EPA have remained engaged since the announcement.|1||0.969418943|4.47E-06
D1|Even with our full attention, it will be very challenging to meet the Administration's commitments.|1||-0.985587716|0.9957742
D1|We have been encountering issue after issue that slows down the process, and we will likely continue to get complaints from all sides through the summer.|1||-0.968453765|0.05974034
D1|As we move forward I will keep you up to date.|||0.998425126|0.7755429
|||||
D0|I. Summary Inadequate dredging of the channels and berthing  areas serving  the Port of  New  York  and New Jersey, and the lack of leadership to solve the problem, have caused several major port companies to announce that they may  relocate their hub operations to Halifax,  Nova Scotia, or to other U.S. ports.|||-0.99984026|2.80E-08
D0|Company decisions are expected in June or July.|||-0.53299886|0.001113288
D0|Fearful of job losses to Canada, the longshoremen have focused pressure to resolve dredging  issues on  Governors Pataki and Whitman.|||0.748467445|0.004037821
D0|Concurrently, concern about disposal of contaminated dredged  material off New Jersey's coast has prompted Governor Whitman to criticize the  Administration's disposal policies as environmentally unsound.|||-0.99600023|0.9686072
D0|Her message has been lauded and reinforced by environmental groups and New Jersey shore communities, but it has further impeded needed dredging.|||-0.618180871|0.005226523
|||||
D1|The primary obstacle to full-scale dredging is the lack of acceptable disposal alternatives.|1||-0.96450305|0.44032174
D1|Disposal alternatives are primarily a state responsibility, but  require federal  action.|||-0.574982822|0.90531546
D1|On  May 24, in an agreement with labor leaders, Governor Whitman promised that limited dredging of berthing areas would begin in June.|||-0.673110485|3.38E-05
D1|We understand  that Governor  Whitman  is planning  a press conference on June 6 to announce the start of dredging, but port companies and unions remain highly skeptical.|1||-0.895871758|0.003487306
D1|A visible, credible signal is therefore still needed to persuade the unions, port companies, and state governments that the  Administration  is  ready  to  get dredging moving as soon  as the states do their  part.|1||0.99739182|0.9766964
D1|We also  must  disarm  possible criticism on the environmental issues.|1||0.994601727|0.86523676
D1|Thus, the initiative  proposed  here is in  large  measure preemptive: we are increasing pressure on Whitman and Pataki to make tough decisions about local disposal options while protecting the President from  blame  either  for  imminent  job losses or for potential harm to the oceans.|1||-0.807399213|0.72748953
D1|"At  the same  time,  we  must  take care  not  to suggest too much Federal ""ownership"" of a problem that  inherently  must stay  on  the governors' doorsteps."|1||0.839195967|0.92526
D1|The governors, not the Administration, must resolve politically divisive decisions about local disposal sites, and must negotiate between  themselves  the  relative benefits New York and New Jersey receive from Port Authority monies earmarked for dredging.|1||0.926629364|0.002125102
|||||
D0|Congressmen -Menendez and Torricelli, along with Senator Lautenberg, would  like to announce this initiative with us and to introduce a complementary bill to implement elements  of the initiative.|||0.938321233|0.9986712
|||||
D1|This initiative is likely to receive support from port companies, the unions, and most of the Democrats in the New Jersey and New York delegations.|1||0.976257324|7.22E-05
D1|A vocal segment  of  the environmental community, possibly joined by Representative Pallone, is likely to be critical or unsupportive at best, although we are hoping that the environmental elements of the initiative will win over Pallone and a few of  the  more  mainstream  environmental  groups.|1||-0.925993741|0.9991345
D1|Criticism also is possible from Representative Nadler, who has been pushing an ambitious (and probably impracticable) plan to require more dredging (and thus generate more development) for long-idle wharves in Brooklyn.|1||-0.998599112|0.9793418
